Site ID,Zone,Quadrat #,Grazing,Year,AcmAm,AirCa,AloSa,AveFa,BarGr,BleNa,BriMi,BroEl,BroMi,BroDi,BroHo,CasAt,CasCa,CenSp,ChlPo,CinQu,CotCo,CroSe,DesDa,DowBi,DowCu,DowOr,EleAr,EleMa,ElyCa ,EroBo,EryCa,EscLo,FesBr,FesPe,GerDi,GlyDe,GraEb,HolVi,HorMa,HypRa,JunBa,JunBu,JunCa,JunPa,LasFr,LasGl,LayFr,LeoSa,LupBi,LytHy,NavLe,NavMe,PilAm,PlaSt,PlaGr,PogZi,PsiBre,RanBo ,TriDe,TriDu,TriEr,TriHi,TriHy,TriLa,TriVa
D6-40,Transition,3,Grazed,2015,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,46,0,0,0,0,0,8,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-40,Upland,1,Grazed,2015,0,0,0,8,0,0,0,0,0,5,6,0,0,0,0,0,0,2,0,0,0,0,0,0,3,100,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-40,Upland,2,Grazed,2015,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-40,Upland,3,Grazed,2015,0,0,0,3,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,5,37,0,0,47,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-40,Pool,1,Grazed,2016,0,0,0,0,24,0,0,0,6,0,0,0,6,0,0,0,0,0,24,11,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,76,0,0,11,0,0,49,0,0,0,0,0,0,0,0
D6-40,Pool,2,Grazed,2016,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,79,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,89,0,0,28,0,0,31,2,0,0,0,0,0,0,0
D6-40,Pool,3,Grazed,2016,0,0,0,0,20,0,0,0,0,0,0,0,13,0,0,0,0,0,7,17,0,0,0,39,0,0,26,0,0,0,0,0,0,0,7,0,0,0,0,0,46,0,0,7,0,0,59,0,0,14,0,0,24,0,0,0,0,0,0,0,0
D6-40,Transition,1,Grazed,2016,0,0,0,0,7,0,34,0,4,0,3,0,0,0,0,0,0,0,0,2,0,0,0,35,0,4,0,0,74,0,0,0,0,0,79,0,0,40,0,0,0,0,0,68,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
D6-40,Transition,2,Grazed,2016,0,0,0,5,6,0,2,0,5,0,7,0,0,3,0,0,0,0,0,2,0,0,0,4,0,40,0,0,5,3,0,0,5,0,87,0,0,39,2,0,3,0,0,56,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-40,Transition,3,Grazed,2016,0,0,0,0,7,0,0,0,6,0,0,0,5,6,0,0,0,0,5,1,0,0,0,0,0,0,6,0,35,0,0,0,0,0,65,0,0,0,0,0,0,0,0,78,0,0,38,0,0,0,0,8,5,0,0,0,0,0,0,0,0
D6-40,Upland,1,Grazed,2016,0,0,0,20,0,0,1,3,4,0,100,0,0,0,0,0,0,2,0,0,0,0,0,0,0,80,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-40,Upland,2,Grazed,2016,0,0,0,90,0,0,0,0,17,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-40,Upland,3,Grazed,2016,0,0,0,4,0,0,0,0,3,0,48,0,0,0,0,0,0,3,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-40,Pool,1,Grazed,2017,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,26,62,0,0,0,37,0,0,0,0,0,0,0,0,4,0,0,0,0,78,0,0,7,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-40,Pool,2,Grazed,2017,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,8,34,7,0,0,67,0,0,47,0,0,0,0,0,7,0,0,0,0,0,0,0,43,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-40,Pool,3,Grazed,2017,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,69,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-40,Transition,1,Grazed,2017,0,0,0,0,0,0,19,0,0,0,0,0,2,0,0,0,0,0,94,0,0,0,0,76,0,2,0,0,0,0,0,0,0,0,18,0,0,0,3,0,14,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,70
D6-40,Transition,2,Grazed,2017,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,4,0,85,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0
D6-40,Transition,3,Grazed,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,29,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
D6-40,Upland,1,Grazed,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-40,Upland,2,Grazed,2017,0,0,0,8,0,0,0,0,0,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-40,Upland,3,Grazed,2017,0,0,0,21,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,52,45,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
D6-58,Pool,1,Grazed,2015,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,6,0,0,6,9,0,0,0,0,0,0,0
D6-58,Pool,2,Grazed,2015,0,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,2,0,0,17,0,0,0,0,0,0,0,0
D6-58,Pool,3,Grazed,2015,0,0,0,0,16,0,0,0,3,0,0,0,8,0,0,0,0,0,1,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,60,0,0,2,0,0,13,1,0,0,0,0,0,0,0
D6-58,Transition,1,Grazed,2015,0,0,0,0,26,0,2,0,8,0,0,0,0,15,0,0,0,0,0,3,0,0,0,6,0,6,8,0,3,0,0,0,4,0,3,0,0,5,0,0,0,0,0,14,0,0,13,0,0,0,0,5,15,8,0,0,0,0,0,0,0
D6-58,Transition,2,Grazed,2015,0,0,0,0,30,0,2,0,5,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,14,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,17,15,4,0,0,0,0,0,0,0
D6-58,Transition,3,Grazed,2015,0,0,0,2,8,0,0,0,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,12,0,0,0,0,0,7,0,0,35,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-58,Upland,1,Grazed,2015,0,0,0,0,0,0,0,0,0,15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-58,Upland,2,Grazed,2015,9,0,0,40,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-58,Upland,3,Grazed,2015,0,0,0,5,0,0,0,0,0,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
D6-58,Pool,1,Grazed,2016,0,0,0,0,9,0,0,0,3,0,0,0,10,0,0,0,0,0,0,85,3,0,0,0,0,0,51,0,0,0,0,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,71,0,0,3,0,0,30,31,0,0,0,0,0,0,0
D6-58,Pool,2,Grazed,2016,0,0,0,0,17,0,0,0,13,0,0,0,29,0,0,0,0,0,7,23,0,0,0,0,0,0,41,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,3,0,0,74,0,0,2,0,3,25,0,0,0,0,0,0,0,0
D6-58,Pool,3,Grazed,2016,0,0,0,0,9,0,0,0,3,0,0,0,3,0,0,0,0,0,0,22,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,92,0,0,5,0,0,16,2,0,0,0,0,0,0,0
D6-58,Transition,1,Grazed,2016,0,0,0,0,6,0,0,0,3,0,5,0,0,3,0,0,0,0,0,3,0,0,0,20,0,0,4,0,3,10,0,0,5,0,10,0,0,92,0,0,0,0,0,16,0,0,5,0,0,0,0,7,2,2,0,0,0,0,0,0,0
D6-58,Transition,2,Grazed,2016,0,0,0,2,1,0,0,0,4,0,0,0,2,8,0,0,0,0,4,0,0,0,0,17,0,12,3,0,14,0,0,0,4,0,0,0,0,77,0,0,12,0,0,39,0,0,6,0,0,0,0,0,3,17,0,0,0,0,0,0,0
D6-58,Transition,3,Grazed,2016,0,0,0,0,0,0,21,0,0,0,2,0,0,0,0,0,0,0,28,0,0,0,0,0,7,0,14,0,18,1,0,0,6,0,5,0,0,76,0,0,0,0,0,70,0,0,22,0,0,0,0,6,16,6,0,0,0,0,0,0,0
D6-58,Upland,1,Grazed,2016,0,0,0,15,0,0,5,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,12,0,2,6,0,0
D6-58,Upland,2,Grazed,2016,0,0,0,21,0,0,0,0,0,10,62,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-58,Upland,3,Grazed,2016,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
D6-58,Pool,1,Grazed,2017,0,0,0,0,6,0,0,0,0,0,0,0,15,0,0,0,0,0,11,4,0,0,0,39,0,0,56,0,0,0,0,0,8,0,2,0,0,0,0,32,33,0,0,5,0,0,27,0,0,0,0,6,5,21,0,0,0,0,0,10,0
D6-58,Pool,2,Grazed,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,1,0,0,26,0,0,62,0,0,0,0,0,2,0,0,0,0,0,0,22,0,0,0,0,0,0,41,0,0,6,0,0,58,17,0,0,0,0,0,0,0
D6-58,Pool,3,Grazed,2017,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,17,0,0,0,0,0,0,77,0,0,0,0,0,8,0,0,0,0,0,0,26,0,0,0,0,0,0,82,0,0,11,0,0,42,19,0,0,0,0,0,0,0
D6-58,Transition,1,Grazed,2017,0,0,0,0,6,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,80,6,0,0,0,0,24,0,0,0,0,92,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-58,Transition,2,Grazed,2017,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,60,0,0,6,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,40,0,1,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0
D6-58,Transition,3,Grazed,2017,0,0,0,0,6,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,52,0,0,16,0,0,0,0,35,92,0,0,11,0,0,0,0,5,0,0,2,0,0,3,0,0,0
D6-58,Upland,1,Grazed,2017,12,0,0,100,0,0,0,0,0,14,44,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,0,0,15,0,0,0,0,0,0,0,0,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
D6-58,Upland,2,Grazed,2017,0,0,0,58,0,0,0,0,0,0,78,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,100,0,0,0,0,0,0,0,0,56,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
D6-58,Upland,3,Grazed,2017,7,0,0,100,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
D6-59,Pool,1,Grazed,2015,0,0,12,4,30,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,12,0,0,0,0,0,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Pool,2,Grazed,2015,0,0,5,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Pool,3,Grazed,2015,2,0,0,14,7,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Transition,1,Grazed,2015,0,0,0,4,2,0,3,0,5,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Transition,2,Grazed,2015,0,0,0,0,6,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,46,0,0,64,0,0,0,0,0,0,0,0,6,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Transition,3,Grazed,2015,2,0,0,3,3,0,0,0,3,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,90,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Upland,1,Grazed,2015,0,0,0,33,2,0,0,0,2,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,14,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
D6-59,Upland,2,Grazed,2015,0,0,0,29,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Upland,3,Grazed,2015,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,100,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Pool,1,Grazed,2016,0,0,0,0,36,0,19,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,2,0,1,0,0,0,40,0,0,0,0,77,0,21,0,0,0,0,0,8,7,1,2,0,0,0,0,0,0
D6-59,Pool,2,Grazed,2016,0,0,0,0,23,0,19,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,39,40,0,0,0,0,62,0,31,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
D6-59,Pool,3,Grazed,2016,0,0,0,0,30,0,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,13,0,2,0,0,31,21,0,0,0,0,32,0,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
D6-59,Transition,1,Grazed,2016,0,0,0,0,5,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,61,3,0,0,0,0,6,0,0,42,11,0,0,0,0,57,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
D6-59,Transition,2,Grazed,2016,0,0,0,10,0,0,0,0,0,0,47,0,3,0,0,0,0,3,0,0,0,0,0,0,0,60,0,0,9,1,0,0,0,0,0,0,0,16,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Transition,3,Grazed,2016,0,0,0,32,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,15,0,0,55,13,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Upland,1,Grazed,2016,0,0,0,30,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,0,0,0,0,0,0,62,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Upland,2,Grazed,2016,0,0,0,37,0,0,0,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
D6-59,Upland,3,Grazed,2016,0,0,0,30,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
D6-59,Pool,1,Grazed,2017,0,0,0,0,66,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Pool,2,Grazed,2017,0,0,0,0,65,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Pool,3,Grazed,2017,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,0,5,0,1,0,0,19,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Transition,1,Grazed,2017,0,0,0,4,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,47,0,0,0,0,0,11,0,0,45,0,15,0,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Transition,2,Grazed,2017,0,0,0,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Transition,3,Grazed,2017,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,39,1,0,0,0,0,0,0,0,95,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Upland,1,Grazed,2017,0,0,0,89,0,0,6,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,11,90,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Upland,2,Grazed,2017,26,0,0,38,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,100,0,0,0,0,0,0,0,0,15,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-59,Upland,3,Grazed,2017,0,0,0,52,0,0,15,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,70,0,0,0,0,0,0,0,0,80,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
D6-60,Pool,1,Grazed,2015,0,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,31,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,10,0,0,0,0,0,0,16,0,31,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
D6-60,Pool,2,Grazed,2015,0,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,13,0,0,0,27,0,20,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
D6-60,Pool,3,Grazed,2015,0,0,0,0,8,0,5,0,8,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,20,0,0,0,0,0,21,0,0,44,0,4,0,0,0,0,0,30,8,0,0,0,0,0,0,0,0
D6-60,Transition,1,Grazed,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,41,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-60,Transition,2,Grazed,2015,0,0,0,0,8,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,27,0,0,0,0,0,70,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-60,Transition,3,Grazed,2015,0,0,0,0,14,0,1,0,3,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,27,0,0,7,1,0,0,0,0,59,0,0,0,0,0,0,6,0,34,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
D6-60,Upland,1,Grazed,2015,3,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-60,Upland,2,Grazed,2015,0,0,0,10,0,0,0,0,2,0,26,0,0,0,0,0,0,4,0,0,0,0,0,0,2,100,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-60,Upland,3,Grazed,2015,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,19,75,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-60,Pool,1,Grazed,2016,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,38,0,0,0,0,0,0,0,24,0,0,0,0,2,0,0,0,34,0,3,10,42,0,0,0,0,0,0,0
D6-60,Pool,2,Grazed,2016,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,6,0,0,0,0,0,59,0,0,0,0,0,0,0,0,60,0,5,5,20,0,0,0,0,0,0,0
D6-60,Pool,3,Grazed,2016,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,58,0,0,10,0,4,0,0,0,9,0,34,26,0,0,0,0,0,0,0,2
D6-60,Transition,1,Grazed,2016,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,57,0,0,0,9,0,14,0,0,0,0,0,64,0,0,22,0,0,0,0,0,37,0,0,1,33,0,0,0,0,0,0,0
D6-60,Transition,2,Grazed,2016,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,40,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,9,0,0,10,0,0,0,0,0,80,0,26,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0
D6-60,Transition,3,Grazed,2016,0,0,0,0,6,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,30,0,0,44,0,0,0,19,0,0,0,0,85,0,0,0,0,0,27,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
D6-60,Upland,1,Grazed,2016,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,0,0,75,3,0,0,0,0,5,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
D6-60,Upland,2,Grazed,2016,0,4,0,4,2,0,0,0,0,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-60,Upland,3,Grazed,2016,0,0,0,4,0,0,0,0,0,0,100,0,0,0,0,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6-60,Pool,1,Grazed,2017,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,68,0,0,0,0,0,5,0,0,0,0,0,0,0,52,0,0,0,0,4,0,0,0,4,0,6,46,58,0,0,0,0,0,0,0
D6-60,Pool,2,Grazed,2017,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,30,0,80,0,0,0,0,0,0,0,19,0,0,6,0,0,2,0,23,0,0,0,0,0,7,0,0,10,0,14,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0
